txn_id,order_id,amount,currency,status,method,created_at,settlement_id,customer_ref
uci_501266,501266,362.88,GBP,captured,online_retail,2010-03-15 12:52:00,setl_501266,customer_16754
uci_501267,501267,391.15,GBP,captured,online_retail,2010-03-15 12:54:00,setl_501267,customer_17085
uci_501268,501268,607.35,GBP,captured,online_retail,2010-03-15 13:06:00,setl_501268,customer_15251
uci_501272,501272,851.16,GBP,captured,online_retail,2010-03-15 13:34:00,setl_501272,customer_13543
uci_501273,501273,274.09,GBP,captured,online_retail,2010-03-15 13:39:00,setl_501273,customer_15117
uci_501274,501274,85.6,GBP,captured,online_retail,2010-03-15 13:40:00,setl_501274,customer_15117
uci_501275,501275,242.44,GBP,captured,online_retail,2010-03-15 13:45:00,setl_501275,customer_14667
uci_501276,501276,190.9,GBP,captured,online_retail,2010-03-15 13:55:00,setl_501276,customer_18135
uci_501277,501277,306.98,GBP,captured,online_retail,2010-03-15 13:58:00,setl_501277,customer_18051
uci_501278,501278,189.29,GBP,captured,online_retail,2010-03-15 14:01:00,setl_501278,customer_17180
uci_501279,501279,402.98,GBP,captured,online_retail,2010-03-15 14:10:00,setl_501279,customer_13530
uci_501280,501280,238.07,GBP,captured,online_retail,2010-03-15 14:13:00,setl_501280,customer_17841
uci_501281,501281,819.24,GBP,captured,online_retail,2010-03-15 14:15:00,setl_501281,customer_14911
uci_501282,501282,371.7,GBP,captured,online_retail,2010-03-15 14:16:00,setl_501282,customer_14534
uci_501284,501284,1182.35,GBP,captured,online_retail,2010-03-15 14:19:00,setl_501284,customer_12714
uci_501291,501291,475.54,GBP,captured,online_retail,2010-03-15 15:33:00,setl_501291,customer_14343
uci_501295,501295,169.65,GBP,captured,online_retail,2010-03-15 15:58:00,setl_501295,customer_18251
uci_501296,501296,527.48,GBP,captured,online_retail,2010-03-15 16:02:00,setl_501296,customer_16242
uci_501297,501297,115.16,GBP,captured,online_retail,2010-03-15 16:05:00,setl_501297,customer_14606
uci_501298,501298,180.85,GBP,captured,online_retail,2010-03-15 16:13:00,setl_501298,customer_17218
uci_501299,501299,112.9,GBP,captured,online_retail,2010-03-15 16:19:00,setl_501299,customer_18008
uci_501300,501300,1881.27,GBP,captured,online_retail,2010-03-15 16:35:00,setl_501300,customer_14062
uci_501301,501301,661.04,GBP,captured,online_retail,2010-03-15 16:36:00,setl_501301,customer_13786
uci_501302,501302,241.04,GBP,captured,online_retail,2010-03-15 17:01:00,setl_501302,customer_17848
uci_501303,501303,807.2,GBP,captured,online_retail,2010-03-15 17:12:00,setl_501303,customer_14195
uci_501304,501304,270.92,GBP,captured,online_retail,2010-03-15 17:14:00,setl_501304,customer_17231
uci_501305,501305,298.9,GBP,captured,online_retail,2010-03-15 17:16:00,setl_501305,customer_13600
uci_501308,501308,334.08,GBP,captured,online_retail,2010-03-16 08:23:00,setl_501308,customer_15227
uci_501316,501316,508.01,GBP,captured,online_retail,2010-03-16 09:39:00,setl_501316,customer_14669
uci_501318,501318,329.5,GBP,captured,online_retail,2010-03-16 09:42:00,setl_501318,customer_13777
uci_501320,501320,456.66,GBP,captured,online_retail,2010-03-16 09:49:00,setl_501320,customer_15123
uci_501333,501333,500.24,GBP,captured,online_retail,2010-03-16 10:28:00,setl_501333,customer_12366
uci_501335,501335,3.3,GBP,captured,online_retail,2010-03-16 10:29:00,setl_501335,customer_15719
uci_501345,501345,1155.02,GBP,captured,online_retail,2010-03-16 10:49:00,setl_501345,customer_15946
uci_501347,501347,334.45,GBP,captured,online_retail,2010-03-16 10:51:00,setl_501347,customer_14873
uci_501369,501369,299.03,GBP,captured,online_retail,2010-03-16 10:58:00,setl_501369,customer_17243
uci_501385,501385,355.21,GBP,captured,online_retail,2010-03-16 11:08:00,setl_501385,customer_17238
uci_501386,501386,985.44,GBP,captured,online_retail,2010-03-16 11:14:00,setl_501386,customer_16779
uci_501387,501387,235.6,GBP,captured,online_retail,2010-03-16 11:16:00,setl_501387,customer_17241
uci_501403,501403,46.8,GBP,captured,online_retail,2010-03-16 11:29:00,setl_501403,customer_12483
uci_501420,501420,83.52,GBP,captured,online_retail,2010-03-16 11:46:00,setl_501420,customer_16467
uci_501422,501422,152.55,GBP,captured,online_retail,2010-03-16 11:53:00,setl_501422,customer_14146
uci_501423,501423,146.95,GBP,captured,online_retail,2010-03-16 11:54:00,setl_501423,customer_14146
uci_501425,501425,277.13,GBP,captured,online_retail,2010-03-16 12:00:00,setl_501425,customer_17774
uci_501426,501426,424.74,GBP,captured,online_retail,2010-03-16 12:13:00,setl_501426,customer_13983
uci_501427,501427,153.1,GBP,captured,online_retail,2010-03-16 12:34:00,setl_501427,customer_14467
uci_501430,501430,389.4,GBP,captured,online_retail,2010-03-16 12:53:00,setl_501430,customer_17679
uci_501431,501431,143.86,GBP,captured,online_retail,2010-03-16 13:00:00,setl_501431,customer_14604
uci_501432,501432,102.0,GBP,captured,online_retail,2010-03-16 13:05:00,setl_501432,customer_18063
uci_501434,501434,754.26,GBP,captured,online_retail,2010-03-16 13:15:00,setl_501434,customer_14496
uci_501437,501437,73.45,GBP,captured,online_retail,2010-03-16 13:22:00,setl_501437,customer_12703
uci_501438,501438,547.32,GBP,captured,online_retail,2010-03-16 13:23:00,setl_501438,customer_12701
uci_501439,501439,112.8,GBP,captured,online_retail,2010-03-16 13:25:00,setl_501439,customer_17268
uci_501440,501440,1442.57,GBP,captured,online_retail,2010-03-16 13:28:00,setl_501440,customer_15311
uci_501442,501442,517.95,GBP,captured,online_retail,2010-03-16 13:47:00,setl_501442,customer_12835
uci_501443,501443,165.63,GBP,captured,online_retail,2010-03-16 14:01:00,setl_501443,customer_15005
uci_501444,501444,1842.88,GBP,captured,online_retail,2010-03-16 14:08:00,setl_501444,customer_17716
uci_501445,501445,706.2,GBP,captured,online_retail,2010-03-16 14:19:00,setl_501445,customer_17478
uci_501446,501446,344.78,GBP,captured,online_retail,2010-03-16 14:24:00,setl_501446,customer_16150
uci_501447,501447,303.98,GBP,captured,online_retail,2010-03-16 14:41:00,setl_501447,customer_14872
uci_501449,501449,454.73,GBP,captured,online_retail,2010-03-16 15:02:00,setl_501449,customer_14210
uci_501461,501461,115.03,GBP,captured,online_retail,2010-03-16 15:18:00,setl_501461,customer_15885
uci_501463,501463,123.6,GBP,captured,online_retail,2010-03-16 15:19:00,setl_501463,customer_12500
uci_501464,501464,205.56,GBP,captured,online_retail,2010-03-16 15:52:00,setl_501464,customer_12931
uci_501469,501469,224.1,GBP,captured,online_retail,2010-03-16 16:01:00,setl_501469,customer_14399
uci_501470,501470,234.59,GBP,captured,online_retail,2010-03-16 16:18:00,setl_501470,customer_17596
uci_501471,501471,305.41,GBP,captured,online_retail,2010-03-16 16:22:00,setl_501471,customer_15312
uci_501472,501472,271.32,GBP,captured,online_retail,2010-03-16 16:24:00,setl_501472,customer_14465
uci_501473,501473,4607.3,GBP,captured,online_retail,2010-03-16 16:31:00,setl_501473,customer_17511
uci_501474,501474,382.79,GBP,captured,online_retail,2010-03-16 16:45:00,setl_501474,customer_17568
uci_501476,501476,266.73,GBP,captured,online_retail,2010-03-17 08:59:00,setl_501476,customer_15990
uci_501477,501477,389.26,GBP,captured,online_retail,2010-03-17 09:26:00,setl_501477,customer_17479
uci_501478,501478,278.45,GBP,captured,online_retail,2010-03-17 09:42:00,setl_501478,customer_16945
uci_501479,501479,300.6,GBP,captured,online_retail,2010-03-17 09:43:00,setl_501479,customer_16945
uci_501480,501480,864.0,GBP,captured,online_retail,2010-03-17 10:10:00,setl_501480,customer_13027
uci_501482,501482,422.09,GBP,captured,online_retail,2010-03-17 10:16:00,setl_501482,customer_13935
uci_501483,501483,1448.64,GBP,captured,online_retail,2010-03-17 10:22:00,setl_501483,customer_16652
uci_501484,501484,331.32,GBP,captured,online_retail,2010-03-17 10:33:00,setl_501484,customer_14911
uci_501485,501485,975.0,GBP,captured,online_retail,2010-03-17 10:34:00,setl_501485,customer_16331
uci_501505,501505,304.09,GBP,captured,online_retail,2010-03-17 10:51:00,setl_501505,customer_17448
uci_501507,501507,110.95,GBP,captured,online_retail,2010-03-17 11:21:00,setl_501507,customer_14662
uci_501508,501508,431.39,GBP,captured,online_retail,2010-03-17 11:33:00,setl_501508,customer_17448
uci_501509,501509,155.64,GBP,captured,online_retail,2010-03-17 11:37:00,setl_501509,customer_16891
uci_501515,501515,298.44,GBP,captured,online_retail,2010-03-17 11:53:00,setl_501515,customer_15867
uci_501523,501523,818.29,GBP,captured,online_retail,2010-03-17 12:14:00,setl_501523,customer_13612
uci_501524,501524,470.72,GBP,captured,online_retail,2010-03-17 12:17:00,setl_501524,customer_17690
uci_501525,501525,427.2,GBP,captured,online_retail,2010-03-17 12:19:00,setl_501525,customer_16553
uci_501526,501526,537.92,GBP,captured,online_retail,2010-03-17 12:25:00,setl_501526,customer_16875
uci_501528,501528,746.94,GBP,captured,online_retail,2010-03-17 12:32:00,setl_501528,customer_14680
uci_501529,501529,209.88,GBP,captured,online_retail,2010-03-17 12:42:00,setl_501529,customer_16777
uci_501530,501530,1607.04,GBP,captured,online_retail,2010-03-17 12:47:00,setl_501530,customer_13089
uci_501531,501531,152.16,GBP,captured,online_retail,2010-03-17 12:50:00,setl_501531,customer_13089
uci_501532,501532,137.11,GBP,captured,online_retail,2010-03-17 12:54:00,setl_501532,customer_14606
uci_501533,501533,320.12,GBP,captured,online_retail,2010-03-17 13:03:00,setl_501533,customer_13798
uci_501534,501534,6866.3,GBP,captured,online_retail,2010-03-17 13:09:00,setl_501534,customer_13902
uci_501535,501535,162.15,GBP,captured,online_retail,2010-03-17 13:12:00,setl_501535,customer_18231
uci_501537,501537,328.35,GBP,captured,online_retail,2010-03-17 13:28:00,setl_501537,customer_15194
uci_501539,501539,180.16,GBP,captured,online_retail,2010-03-17 14:05:00,setl_501539,customer_13275
uci_501540,501540,236.02,GBP,captured,online_retail,2010-03-17 14:12:00,setl_501540,customer_16085
uci_501541,501541,1225.2,GBP,captured,online_retail,2010-03-17 14:23:00,setl_501541,customer_13478
uci_501542,501542,308.0,GBP,captured,online_retail,2010-03-17 14:27:00,setl_501542,customer_16004
uci_501543,501543,39.12,GBP,captured,online_retail,2010-03-17 14:28:00,setl_501543,customer_13478
uci_501544,501544,292.93,GBP,captured,online_retail,2010-03-17 14:55:00,setl_501544,customer_18196
uci_501545,501545,2917.76,GBP,captured,online_retail,2010-03-17 14:59:00,setl_501545,customer_12709
uci_501546,501546,114.69,GBP,captured,online_retail,2010-03-17 15:11:00,setl_501546,customer_17933
uci_501547,501547,169.45,GBP,captured,online_retail,2010-03-17 15:20:00,setl_501547,customer_17227
uci_501548,501548,1466.31,GBP,captured,online_retail,2010-03-17 15:24:00,setl_501548,customer_16917
uci_501550,501550,1189.01,GBP,captured,online_retail,2010-03-17 15:29:00,setl_501550,customer_13371
uci_501552,501552,381.95,GBP,captured,online_retail,2010-03-17 15:37:00,setl_501552,customer_14249
uci_501553,501553,177.44,GBP,captured,online_retail,2010-03-17 15:43:00,setl_501553,customer_16254
uci_501556,501556,1050.56,GBP,captured,online_retail,2010-03-17 16:14:00,setl_501556,customer_12921
uci_501557,501557,156.52,GBP,captured,online_retail,2010-03-17 16:33:00,setl_501557,customer_17075
uci_501563,501563,156.2,GBP,captured,online_retail,2010-03-17 17:11:00,setl_501563,customer_16510
uci_501564,501564,197.38,GBP,captured,online_retail,2010-03-17 17:27:00,setl_501564,customer_12748
uci_501565,501565,140.16,GBP,captured,online_retail,2010-03-18 07:29:00,setl_501565,customer_13406
uci_501566,501566,204.2,GBP,captured,online_retail,2010-03-18 07:31:00,setl_501566,customer_14821
uci_501567,501567,45.6,GBP,captured,online_retail,2010-03-18 07:32:00,setl_501567,customer_15775
uci_501568,501568,425.64,GBP,captured,online_retail,2010-03-18 08:03:00,setl_501568,customer_16525
uci_501569,501569,1328.04,GBP,captured,online_retail,2010-03-18 08:05:00,setl_501569,customer_16336
uci_501570,501570,459.86,GBP,captured,online_retail,2010-03-18 08:06:00,setl_501570,customer_16336
uci_501571,501571,222.96,GBP,captured,online_retail,2010-03-18 08:48:00,setl_501571,customer_18131
uci_501572,501572,407.91,GBP,captured,online_retail,2010-03-18 09:12:00,setl_501572,customer_16571
uci_501574,501574,724.89,GBP,captured,online_retail,2010-03-18 09:49:00,setl_501574,customer_18187
uci_501573,501573,595.1,GBP,captured,online_retail,2010-03-18 09:49:00,setl_501573,customer_14427
uci_501575,501575,1321.55,GBP,captured,online_retail,2010-03-18 10:08:00,setl_501575,customer_17677
uci_501576,501576,153.94,GBP,captured,online_retail,2010-03-18 10:09:00,setl_501576,customer_16742
uci_501578,501578,1922.1,GBP,captured,online_retail,2010-03-18 10:22:00,setl_501578,customer_14258
uci_501611,501611,1835.0,GBP,captured,online_retail,2010-03-18 10:51:00,setl_501611,customer_13694
uci_501612,501612,120.65,GBP,captured,online_retail,2010-03-18 10:52:00,setl_501612,customer_17356
uci_501613,501613,219.8,GBP,captured,online_retail,2010-03-18 10:56:00,setl_501613,customer_15311
uci_501614,501614,3137.85,GBP,captured,online_retail,2010-03-18 10:58:00,setl_501614,customer_13694
uci_501616,501616,140.2,GBP,captured,online_retail,2010-03-18 11:06:00,setl_501616,customer_16977
uci_501617,501617,228.9,GBP,captured,online_retail,2010-03-18 11:08:00,setl_501617,customer_15819
uci_501618,501618,197.4,GBP,captured,online_retail,2010-03-18 11:09:00,setl_501618,customer_15819
uci_501618,501618,99.02,GBP,captured,online_retail,2010-03-18 11:10:00,setl_501618,customer_15819
uci_501619,501619,525.9,GBP,captured,online_retail,2010-03-18 11:28:00,setl_501619,customer_14299
uci_501620,501620,241.05,GBP,captured,online_retail,2010-03-18 11:31:00,setl_501620,customer_14527
uci_501621,501621,571.62,GBP,captured,online_retail,2010-03-18 11:37:00,setl_501621,customer_16422
uci_501622,501622,99.0,GBP,captured,online_retail,2010-03-18 11:38:00,setl_501622,customer_16017
uci_501623,501623,452.82,GBP,captured,online_retail,2010-03-18 11:39:00,setl_501623,customer_16422
uci_501624,501624,319.03,GBP,captured,online_retail,2010-03-18 11:39:00,setl_501624,customer_14651
uci_501625,501625,248.65,GBP,captured,online_retail,2010-03-18 11:40:00,setl_501625,customer_15918
uci_501626,501626,57.82,GBP,captured,online_retail,2010-03-18 11:42:00,setl_501626,customer_14651
uci_501627,501627,91.8,GBP,captured,online_retail,2010-03-18 11:46:00,setl_501627,customer_14911
uci_501628,501628,782.56,GBP,captured,online_retail,2010-03-18 11:48:00,setl_501628,customer_14911
uci_501629,501629,96.23,GBP,captured,online_retail,2010-03-18 11:51:00,setl_501629,customer_15039
uci_501638,501638,1048.08,GBP,captured,online_retail,2010-03-18 12:08:00,setl_501638,customer_12621
uci_501637,501637,102.0,GBP,captured,online_retail,2010-03-18 12:08:00,setl_501637,customer_13199
uci_501639,501639,120.6,GBP,captured,online_retail,2010-03-18 12:09:00,setl_501639,customer_13199
uci_501640,501640,656.25,GBP,captured,online_retail,2010-03-18 12:11:00,setl_501640,customer_14400
uci_501641,501641,353.49,GBP,captured,online_retail,2010-03-18 12:14:00,setl_501641,customer_13057
uci_501645,501645,627.74,GBP,captured,online_retail,2010-03-18 12:35:00,setl_501645,customer_14249
uci_501647,501647,210.0,GBP,captured,online_retail,2010-03-18 12:40:00,setl_501647,customer_15461
uci_501646,501646,199.12,GBP,captured,online_retail,2010-03-18 12:40:00,setl_501646,customer_17377
uci_501648,501648,76.32,GBP,captured,online_retail,2010-03-18 12:41:00,setl_501648,customer_17307
uci_501649,501649,24.05,GBP,captured,online_retail,2010-03-18 12:42:00,setl_501649,customer_17377
uci_501650,501650,360.26,GBP,captured,online_retail,2010-03-18 12:44:00,setl_501650,customer_15858
uci_501651,501651,110.26,GBP,captured,online_retail,2010-03-18 12:45:00,setl_501651,customer_16385
uci_501652,501652,281.03,GBP,captured,online_retail,2010-03-18 12:47:00,setl_501652,customer_17841
uci_501653,501653,347.15,GBP,captured,online_retail,2010-03-18 12:47:00,setl_501653,customer_16365
uci_501654,501654,47.93,GBP,captured,online_retail,2010-03-18 13:00:00,setl_501654,customer_14648
uci_501656,501656,185.23,GBP,captured,online_retail,2010-03-18 13:08:00,setl_501656,customer_14648
uci_501657,501657,292.66,GBP,captured,online_retail,2010-03-18 13:10:00,setl_501657,customer_13243
uci_501658,501658,146.14,GBP,captured,online_retail,2010-03-18 13:16:00,setl_501658,customer_15496
uci_501660,501660,328.03,GBP,captured,online_retail,2010-03-18 13:28:00,setl_501660,customer_17095
uci_501661,501661,312.97,GBP,captured,online_retail,2010-03-18 13:37:00,setl_501661,customer_16125
uci_501662,501662,250.47,GBP,captured,online_retail,2010-03-18 14:04:00,setl_501662,customer_16497
uci_501663,501663,1155.48,GBP,captured,online_retail,2010-03-18 14:09:00,setl_501663,customer_12615
uci_501664,501664,618.36,GBP,captured,online_retail,2010-03-18 14:12:00,setl_501664,customer_16303
uci_501665,501665,327.19,GBP,captured,online_retail,2010-03-18 14:14:00,setl_501665,customer_16108
uci_501666,501666,136.1,GBP,captured,online_retail,2010-03-18 14:26:00,setl_501666,customer_17349
uci_501667,501667,906.82,GBP,captured,online_retail,2010-03-18 14:26:00,setl_501667,customer_13694
uci_501669,501669,406.7,GBP,captured,online_retail,2010-03-18 14:40:00,setl_501669,customer_17512
uci_501670,501670,263.5,GBP,captured,online_retail,2010-03-18 15:08:00,setl_501670,customer_13128
uci_501671,501671,305.55,GBP,captured,online_retail,2010-03-18 15:11:00,setl_501671,customer_18171
uci_501672,501672,323.93,GBP,captured,online_retail,2010-03-18 15:12:00,setl_501672,customer_17364
uci_501673,501673,187.64,GBP,captured,online_retail,2010-03-18 15:19:00,setl_501673,customer_16569
uci_501674,501674,155.05,GBP,captured,online_retail,2010-03-18 15:23:00,setl_501674,customer_12951
uci_501675,501675,186.0,GBP,captured,online_retail,2010-03-18 15:52:00,setl_501675,customer_18247
uci_501676,501676,325.35,GBP,captured,online_retail,2010-03-18 15:53:00,setl_501676,customer_16722
uci_501677,501677,560.98,GBP,captured,online_retail,2010-03-18 16:16:00,setl_501677,customer_12647
uci_501679,501679,120.32,GBP,captured,online_retail,2010-03-18 16:20:00,setl_501679,customer_13203
uci_501681,501681,266.9,GBP,captured,online_retail,2010-03-18 16:28:00,setl_501681,customer_12993
uci_501682,501682,330.29,GBP,captured,online_retail,2010-03-18 16:30:00,setl_501682,customer_17519
uci_501685,501685,4580.0,GBP,captured,online_retail,2010-03-18 16:35:00,setl_501685,customer_18102
uci_501687,501687,583.1,GBP,captured,online_retail,2010-03-18 16:37:00,setl_501687,customer_14543
uci_501688,501688,286.22,GBP,captured,online_retail,2010-03-18 17:04:00,setl_501688,customer_15738
uci_501689,501689,190.67,GBP,captured,online_retail,2010-03-18 17:05:00,setl_501689,customer_15738
uci_501691,501691,663.6,GBP,captured,online_retail,2010-03-18 17:26:00,setl_501691,customer_18223
uci_501693,501693,222.93,GBP,captured,online_retail,2010-03-18 17:34:00,setl_501693,customer_15030
uci_501694,501694,138.54,GBP,captured,online_retail,2010-03-18 18:25:00,setl_501694,customer_16668
uci_501695,501695,285.0,GBP,captured,online_retail,2010-03-18 18:37:00,setl_501695,customer_12989
uci_501696,501696,66.0,GBP,captured,online_retail,2010-03-18 18:47:00,setl_501696,customer_16199
uci_501697,501697,94.9,GBP,captured,online_retail,2010-03-18 18:57:00,setl_501697,customer_17848
uci_501699,501699,162.14,GBP,captured,online_retail,2010-03-18 19:29:00,setl_501699,customer_14702
uci_501700,501700,283.0,GBP,captured,online_retail,2010-03-18 20:02:00,setl_501700,customer_13230
uci_501701,501701,176.52,GBP,captured,online_retail,2010-03-19 09:03:00,setl_501701,customer_13150
uci_501706,501706,174.6,GBP,captured,online_retail,2010-03-19 09:53:00,setl_501706,customer_13089
uci_501705,501705,448.42,GBP,captured,online_retail,2010-03-19 09:53:00,setl_501705,customer_17838
uci_501707,501707,8.5,GBP,captured,online_retail,2010-03-19 09:54:00,setl_501707,customer_17838
uci_501708,501708,116.85,GBP,captured,online_retail,2010-03-19 09:54:00,setl_501708,customer_13089
uci_501709,501709,497.9,GBP,captured,online_retail,2010-03-19 10:02:00,setl_501709,customer_15615
uci_501710,501710,453.17,GBP,captured,online_retail,2010-03-19 10:07:00,setl_501710,customer_17738
uci_501711,501711,327.44,GBP,captured,online_retail,2010-03-19 10:11:00,setl_501711,customer_17930
uci_501712,501712,161.6,GBP,captured,online_retail,2010-03-19 10:18:00,setl_501712,customer_17581
uci_501713,501713,1048.76,GBP,captured,online_retail,2010-03-19 10:21:00,setl_501713,customer_18225
uci_501714,501714,698.45,GBP,captured,online_retail,2010-03-19 10:22:00,setl_501714,customer_17581
uci_501715,501715,959.7,GBP,captured,online_retail,2010-03-19 10:23:00,setl_501715,customer_16636
uci_501716,501716,419.55,GBP,captured,online_retail,2010-03-19 10:27:00,setl_501716,customer_13021
uci_501717,501717,405.53,GBP,captured,online_retail,2010-03-19 10:35:00,setl_501717,customer_13267
uci_501718,501718,177.3,GBP,captured,online_retail,2010-03-19 10:40:00,setl_501718,customer_15325
uci_501719,501719,355.8,GBP,captured,online_retail,2010-03-19 10:44:00,setl_501719,customer_13881
uci_501730,501730,275.35,GBP,captured,online_retail,2010-03-19 11:05:00,setl_501730,customer_14159
uci_501729,501729,1248.48,GBP,captured,online_retail,2010-03-19 11:05:00,setl_501729,customer_16716
uci_501731,501731,291.45,GBP,captured,online_retail,2010-03-19 11:07:00,setl_501731,customer_16008
uci_501732,501732,704.58,GBP,captured,online_retail,2010-03-19 11:10:00,setl_501732,customer_14292
uci_501766,501766,6958.17,GBP,captured,online_retail,2010-03-19 11:35:00,setl_501766,customer_15760
uci_501767,501767,728.37,GBP,captured,online_retail,2010-03-19 11:39:00,setl_501767,customer_16335
uci_501768,501768,6958.17,GBP,captured,online_retail,2010-03-19 11:45:00,setl_501768,customer_15760
uci_501770,501770,318.06,GBP,captured,online_retail,2010-03-19 11:52:00,setl_501770,customer_14851
uci_501776,501776,306.97,GBP,captured,online_retail,2010-03-19 12:31:00,setl_501776,customer_17612
uci_501785,501785,138.49,GBP,captured,online_retail,2010-03-19 12:39:00,setl_501785,customer_16452
uci_501789,501789,653.01,GBP,captured,online_retail,2010-03-19 13:01:00,setl_501789,customer_15768
uci_501790,501790,1263.36,GBP,captured,online_retail,2010-03-19 13:17:00,setl_501790,customer_14607
uci_501791,501791,414.5,GBP,captured,online_retail,2010-03-19 13:19:00,setl_501791,customer_17230
uci_501792,501792,313.4,GBP,captured,online_retail,2010-03-19 13:22:00,setl_501792,customer_15279
uci_501793,501793,421.31,GBP,captured,online_retail,2010-03-19 13:32:00,setl_501793,customer_15329
uci_501795,501795,248.8,GBP,captured,online_retail,2010-03-19 13:41:00,setl_501795,customer_16508
uci_501800,501800,595.8,GBP,captured,online_retail,2010-03-19 13:51:00,setl_501800,customer_13694
uci_501805,501805,376.44,GBP,captured,online_retail,2010-03-19 14:01:00,setl_501805,customer_13542
uci_501806,501806,593.84,GBP,captured,online_retail,2010-03-19 14:02:00,setl_501806,customer_17673
uci_501807,501807,494.99,GBP,captured,online_retail,2010-03-19 14:05:00,setl_501807,customer_17799
uci_501808,501808,149.56,GBP,captured,online_retail,2010-03-19 14:16:00,setl_501808,customer_14796
uci_501810,501810,1055.51,GBP,captured,online_retail,2010-03-19 14:41:00,setl_501810,customer_14911
uci_501811,501811,169.8,GBP,captured,online_retail,2010-03-19 14:44:00,setl_501811,customer_15465
uci_501813,501813,343.94,GBP,captured,online_retail,2010-03-19 14:47:00,setl_501813,customer_12418
uci_501812,501812,308.96,GBP,captured,online_retail,2010-03-19 14:47:00,setl_501812,customer_14327
uci_501815,501815,149.15,GBP,captured,online_retail,2010-03-19 14:56:00,setl_501815,customer_13415
uci_501816,501816,154.21,GBP,captured,online_retail,2010-03-19 14:59:00,setl_501816,customer_16905
uci_501818,501818,117.1,GBP,captured,online_retail,2010-03-19 15:09:00,setl_501818,customer_13415
uci_501819,501819,322.69,GBP,captured,online_retail,2010-03-19 15:14:00,setl_501819,customer_14832
uci_501822,501822,385.38,GBP,captured,online_retail,2010-03-19 15:18:00,setl_501822,customer_14316
uci_501824,501824,150.34,GBP,captured,online_retail,2010-03-19 15:27:00,setl_501824,customer_18077
uci_501825,501825,409.44,GBP,captured,online_retail,2010-03-19 15:40:00,setl_501825,customer_14408
uci_501828,501828,606.45,GBP,captured,online_retail,2010-03-19 15:45:00,setl_501828,customer_15218
uci_501830,501830,318.0,GBP,captured,online_retail,2010-03-19 15:59:00,setl_501830,customer_12908
uci_501831,501831,198.58,GBP,captured,online_retail,2010-03-19 16:24:00,setl_501831,customer_14584
uci_501836,501836,824.4,GBP,captured,online_retail,2010-03-19 17:03:00,setl_501836,customer_15808
uci_501845,501845,604.65,GBP,captured,online_retail,2010-03-21 10:25:00,setl_501845,customer_17920
uci_501846,501846,17.6,GBP,captured,online_retail,2010-03-21 10:28:00,setl_501846,customer_17920
uci_501847,501847,361.04,GBP,captured,online_retail,2010-03-21 10:30:00,setl_501847,customer_17243
uci_501848,501848,377.87,GBP,captured,online_retail,2010-03-21 10:34:00,setl_501848,customer_13555
uci_501849,501849,215.55,GBP,captured,online_retail,2010-03-21 10:49:00,setl_501849,customer_14451
uci_501850,501850,144.35,GBP,captured,online_retail,2010-03-21 10:50:00,setl_501850,customer_13214
uci_501852,501852,324.89,GBP,captured,online_retail,2010-03-21 10:51:00,setl_501852,customer_17465
uci_501853,501853,219.8,GBP,captured,online_retail,2010-03-21 11:07:00,setl_501853,customer_16782
uci_501854,501854,107.34,GBP,captured,online_retail,2010-03-21 11:15:00,setl_501854,customer_15446
uci_501855,501855,329.38,GBP,captured,online_retail,2010-03-21 11:16:00,setl_501855,customer_17526
uci_501856,501856,17.0,GBP,captured,online_retail,2010-03-21 11:17:00,setl_501856,customer_17526
uci_501858,501858,418.15,GBP,captured,online_retail,2010-03-21 11:21:00,setl_501858,customer_13593
uci_501859,501859,280.0,GBP,captured,online_retail,2010-03-21 11:32:00,setl_501859,customer_14080
uci_501860,501860,746.98,GBP,captured,online_retail,2010-03-21 11:32:00,setl_501860,customer_15425
uci_501862,501862,268.83,GBP,captured,online_retail,2010-03-21 11:41:00,setl_501862,customer_16326
uci_501863,501863,359.08,GBP,captured,online_retail,2010-03-21 11:46:00,setl_501863,customer_15650
uci_501864,501864,161.4,GBP,captured,online_retail,2010-03-21 11:47:00,setl_501864,customer_17681
uci_501866,501866,280.2,GBP,captured,online_retail,2010-03-21 11:51:00,setl_501866,customer_13668
uci_501867,501867,258.75,GBP,captured,online_retail,2010-03-21 11:57:00,setl_501867,customer_18085
uci_501868,501868,496.85,GBP,captured,online_retail,2010-03-21 12:00:00,setl_501868,customer_16746
uci_501869,501869,320.0,GBP,captured,online_retail,2010-03-21 12:01:00,setl_501869,customer_13848
uci_501870,501870,411.42,GBP,captured,online_retail,2010-03-21 12:20:00,setl_501870,customer_17448
uci_501871,501871,51.6,GBP,captured,online_retail,2010-03-21 12:23:00,setl_501871,customer_14970
uci_501871,501871,606.4,GBP,captured,online_retail,2010-03-21 12:24:00,setl_501871,customer_14970
uci_501872,501872,18.41,GBP,captured,online_retail,2010-03-21 12:26:00,setl_501872,customer_17916
uci_501874,501874,2613.62,GBP,captured,online_retail,2010-03-21 12:31:00,setl_501874,customer_17133
uci_501875,501875,226.6,GBP,captured,online_retail,2010-03-21 12:39:00,setl_501875,customer_16168
uci_501876,501876,150.64,GBP,captured,online_retail,2010-03-21 12:56:00,setl_501876,customer_17236
uci_501877,501877,549.99,GBP,captured,online_retail,2010-03-21 13:14:00,setl_501877,customer_17611
uci_501879,501879,224.81,GBP,captured,online_retail,2010-03-21 13:27:00,setl_501879,customer_17472
