ledger_entry_id,invoice_ref,expected_amount,customer_name,entry_date,status
uci_ledger_500567,UCI-500567,1509.6,customer_13694,2010-03-08,open
uci_ledger_500568,UCI-500568,278.8,customer_13831,2010-03-08,open
uci_ledger_500574,UCI-500574,693.26,customer_17663,2010-03-08,open
uci_ledger_500576,UCI-500576,263.73,customer_17438,2010-03-08,open
uci_ledger_500577,UCI-500577,166.48,customer_17222,2010-03-08,open
uci_ledger_500578,UCI-500578,60.0,customer_15250,2010-03-09,open
uci_ledger_500579,UCI-500579,234.61,customer_13641,2010-03-09,open
uci_ledger_500580,UCI-500580,143.45,customer_13643,2010-03-09,open
uci_ledger_500581,UCI-500581,495.0,customer_16182,2010-03-09,open
uci_ledger_500582,UCI-500582,400.2,customer_12490,2010-03-09,open
uci_ledger_500583,UCI-500583,858.08,customer_13178,2010-03-09,open
uci_ledger_500584,UCI-500584,106.05,customer_12648,2010-03-09,open
uci_ledger_500585,UCI-500585,124.1,customer_15637,2010-03-09,open
uci_ledger_500587,UCI-500587,766.94,customer_17138,2010-03-09,open
uci_ledger_500588,UCI-500588,61.2,customer_15591,2010-03-09,open
uci_ledger_500589,UCI-500589,79.2,customer_16027,2010-03-09,open
uci_ledger_500590,UCI-500590,212.0,customer_13013,2010-03-09,open
uci_ledger_500611,UCI-500611,116.68,customer_17266,2010-03-09,open
uci_ledger_500615,UCI-500615,166.86,customer_17157,2010-03-09,open
uci_ledger_500616,UCI-500616,193.29,customer_15437,2010-03-09,open
uci_ledger_500639,UCI-500639,357.4,customer_12495,2010-03-09,open
uci_ledger_500638,UCI-500638,312.39,customer_13854,2010-03-09,open
uci_ledger_500652,UCI-500652,100.18,customer_15921,2010-03-09,open
uci_ledger_500653,UCI-500653,689.45,customer_12682,2010-03-09,open
uci_ledger_500654,UCI-500654,145.0,customer_12668,2010-03-09,open
uci_ledger_500655,UCI-500655,1691.16,customer_16525,2010-03-09,open
uci_ledger_500656,UCI-500656,120.97,customer_18039,2010-03-09,open
uci_ledger_500658,UCI-500658,42.61,customer_12748,2010-03-09,open
uci_ledger_500659,UCI-500659,400.61,customer_16558,2010-03-09,open
uci_ledger_500661,UCI-500661,16.0,customer_17961,2010-03-09,open
uci_ledger_500662,UCI-500662,769.56,customer_15838,2010-03-09,open
uci_ledger_500663,UCI-500663,534.6,customer_17700,2010-03-09,open
uci_ledger_500664,UCI-500664,215.38,customer_17841,2010-03-09,open
uci_ledger_500672,UCI-500672,221.98,customer_14527,2010-03-09,open
uci_ledger_500673,UCI-500673,285.68,customer_13874,2010-03-09,open
uci_ledger_500685,UCI-500685,291.76,customer_17907,2010-03-09,open
uci_ledger_500696,UCI-500696,273.6,customer_16208,2010-03-09,open
uci_ledger_500699,UCI-500699,745.94,customer_16210,2010-03-09,open
uci_ledger_500701,UCI-500701,178.36,customer_16791,2010-03-09,open
uci_ledger_500702,UCI-500702,343.5,customer_16210,2010-03-09,open
uci_ledger_500703,UCI-500703,248.2,customer_14147,2010-03-09,open
uci_ledger_500706,UCI-500706,299.41,customer_16701,2010-03-09,open
uci_ledger_500711,UCI-500711,304.4,customer_13627,2010-03-09,open
uci_ledger_500712,UCI-500712,1119.48,customer_13089,2010-03-09,open
uci_ledger_500713,UCI-500713,283.47,customer_17213,2010-03-09,open
uci_ledger_500715,UCI-500715,1290.81,customer_16854,2010-03-09,open
uci_ledger_500716,UCI-500716,127.8,customer_13283,2010-03-09,open
uci_ledger_500718,UCI-500718,488.1,customer_15722,2010-03-09,open
uci_ledger_500719,UCI-500719,185.99,customer_16707,2010-03-09,open
uci_ledger_500720,UCI-500720,210.89,customer_12747,2010-03-09,open
uci_ledger_500721,UCI-500721,505.73,customer_17059,2010-03-09,open
uci_ledger_500728,UCI-500728,273.54,customer_16756,2010-03-09,open
uci_ledger_500730,UCI-500730,551.2,customer_15078,2010-03-09,open
uci_ledger_500734,UCI-500734,364.79,customer_12542,2010-03-09,open
uci_ledger_500737,UCI-500737,401.31,customer_13491,2010-03-09,open
uci_ledger_500736,UCI-500736,107.76,customer_13089,2010-03-09,open
uci_ledger_500739,UCI-500739,76.32,customer_13413,2010-03-09,open
uci_ledger_500741,UCI-500741,1108.85,customer_15856,2010-03-09,open
uci_ledger_500744,UCI-500744,602.76,customer_13078,2010-03-10,open
uci_ledger_500745,UCI-500745,452.96,customer_13426,2010-03-10,open
uci_ledger_500746,UCI-500746,352.14,customer_13319,2010-03-10,open
uci_ledger_500747,UCI-500747,655.92,customer_14676,2010-03-10,open
uci_ledger_500749,UCI-500749,2017.36,customer_13316,2010-03-10,open
uci_ledger_500751,UCI-500751,3176.34,customer_13081,2010-03-10,open
uci_ledger_500754,UCI-500754,249.8,customer_12638,2010-03-10,open
uci_ledger_500773,UCI-500773,17.7,customer_16946,2010-03-10,open
uci_ledger_500778,UCI-500778,17.0,customer_15309,2010-03-10,open
uci_ledger_500782,UCI-500782,572.91,customer_13941,2010-03-10,open
uci_ledger_500781,UCI-500781,649.22,customer_14286,2010-03-10,open
uci_ledger_500784,UCI-500784,353.28,customer_14286,2010-03-10,open
uci_ledger_500788,UCI-500788,665.38,customer_17044,2010-03-10,open
uci_ledger_500794,UCI-500794,321.48,customer_14828,2010-03-10,open
uci_ledger_500828,UCI-500828,496.56,customer_13783,2010-03-10,open
uci_ledger_500829,UCI-500829,126.5,customer_17377,2010-03-10,open
uci_ledger_500830,UCI-500830,84.2,customer_17377,2010-03-10,open
uci_ledger_500832,UCI-500832,1.65,customer_17377,2010-03-10,open
uci_ledger_500834,UCI-500834,165.78,customer_13484,2010-03-10,open
uci_ledger_500836,UCI-500836,355.86,customer_16846,2010-03-10,open
uci_ledger_500838,UCI-500838,249.21,customer_15898,2010-03-10,open
uci_ledger_500837,UCI-500837,113.53,customer_14590,2010-03-10,open
uci_ledger_500839,UCI-500839,386.0,customer_13798,2010-03-10,open
uci_ledger_500840,UCI-500840,70.89,customer_13413,2010-03-10,open
uci_ledger_500843,UCI-500843,429.81,customer_17348,2010-03-10,open
uci_ledger_500844,UCI-500844,47.75,customer_13413,2010-03-10,open
uci_ledger_500845,UCI-500845,41.75,customer_13413,2010-03-10,open
uci_ledger_500853,UCI-500853,291.12,customer_13566,2010-03-10,open
uci_ledger_500857,UCI-500857,215.46,customer_15911,2010-03-10,open
uci_ledger_500860,UCI-500860,194.4,customer_17880,2010-03-10,open
uci_ledger_500861,UCI-500861,1012.4,customer_14680,2010-03-10,open
uci_ledger_500862,UCI-500862,227.7,customer_13408,2010-03-10,open
uci_ledger_500863,UCI-500863,720.72,customer_13408,2010-03-10,open
uci_ledger_500864,UCI-500864,310.14,customer_14924,2010-03-10,open
uci_ledger_500866,UCI-500866,260.4,customer_16700,2010-03-10,open
uci_ledger_500867,UCI-500867,50.4,customer_14680,2010-03-10,open
uci_ledger_500868,UCI-500868,551.95,customer_14156,2010-03-10,open
uci_ledger_500869,UCI-500869,137.75,customer_17220,2010-03-10,open
uci_ledger_500871,UCI-500871,152.09,customer_17220,2010-03-10,open
uci_ledger_500872,UCI-500872,441.65,customer_13668,2010-03-10,open
uci_ledger_500873,UCI-500873,330.0,customer_17029,2010-03-10,open
uci_ledger_500874,UCI-500874,286.35,customer_16719,2010-03-10,open
uci_ledger_500875,UCI-500875,176.4,customer_14403,2010-03-10,open
uci_ledger_500876,UCI-500876,474.55,customer_15218,2010-03-10,open
uci_ledger_500878,UCI-500878,754.95,customer_16258,2010-03-10,open
uci_ledger_500879,UCI-500879,612.7,customer_15093,2010-03-10,open
uci_ledger_500881,UCI-500881,415.78,customer_13305,2010-03-10,open
uci_ledger_500880,UCI-500880,359.83,customer_15544,2010-03-10,open
uci_ledger_500882,UCI-500882,109.6,customer_12471,2010-03-10,open
uci_ledger_500883,UCI-500883,274.9,customer_12471,2010-03-10,open
uci_ledger_500884,UCI-500884,430.0,customer_12483,2010-03-10,open
uci_ledger_500885,UCI-500885,412.2,customer_15633,2010-03-10,open
uci_ledger_500886,UCI-500886,214.13,customer_15558,2010-03-10,open
uci_ledger_500889,UCI-500889,287.04,customer_16611,2010-03-10,open
uci_ledger_500890,UCI-500890,272.16,customer_17338,2010-03-10,open
uci_ledger_500896,UCI-500896,349.68,customer_15291,2010-03-10,open
uci_ledger_500899,UCI-500899,306.6,customer_12976,2010-03-11,open
uci_ledger_500900,UCI-500900,167.75,customer_14060,2010-03-11,open
uci_ledger_500901,UCI-500901,365.7,customer_13093,2010-03-11,open
uci_ledger_500902,UCI-500902,715.42,customer_13093,2010-03-11,open
uci_ledger_500903,UCI-500903,2655.96,customer_18251,2010-03-11,open
uci_ledger_500904,UCI-500904,162.45,customer_12954,2010-03-11,open
uci_ledger_500917,UCI-500917,451.68,customer_13599,2010-03-11,open
uci_ledger_500919,UCI-500919,353.72,customer_15311,2010-03-11,open
uci_ledger_500920,UCI-500920,105.08,customer_13468,2010-03-11,open
uci_ledger_500921,UCI-500921,611.84,customer_13659,2010-03-11,open
uci_ledger_500922,UCI-500922,37.75,customer_16161,2010-03-11,open
uci_ledger_500933,UCI-500933,216.89,customer_14606,2010-03-11,open
uci_ledger_500940,UCI-500940,219.46,customer_14527,2010-03-11,open
uci_ledger_500941,UCI-500941,306.26,customer_13823,2010-03-11,open
uci_ledger_500943,UCI-500943,760.38,customer_17409,2010-03-11,open
uci_ledger_500963,UCI-500963,304.05,customer_15696,2010-03-11,open
uci_ledger_500964,UCI-500964,140.19,customer_16387,2010-03-11,open
uci_ledger_500968,UCI-500968,119.76,customer_14942,2010-03-11,open
uci_ledger_500971,UCI-500971,588.0,customer_12931,2010-03-11,open
uci_ledger_500970,UCI-500970,203.7,customer_12931,2010-03-11,open
uci_ledger_500973,UCI-500973,597.48,customer_13418,2010-03-11,open
uci_ledger_500979,UCI-500979,11.9,customer_14172,2010-03-11,open
uci_ledger_500986,UCI-500986,124.07,customer_17076,2010-03-11,open
uci_ledger_500995,UCI-500995,138.89,customer_12924,2010-03-11,open
uci_ledger_500996,UCI-500996,257.55,customer_14422,2010-03-11,open
uci_ledger_500997,UCI-500997,335.9,customer_15955,2010-03-11,open
uci_ledger_500998,UCI-500998,1609.01,customer_12957,2010-03-11,open
uci_ledger_501000,UCI-501000,120.4,customer_17757,2010-03-11,open
uci_ledger_500999,UCI-500999,518.91,customer_16933,2010-03-11,open
uci_ledger_501001,UCI-501001,129.33,customer_14878,2010-03-11,open
uci_ledger_501002,UCI-501002,24.5,customer_14878,2010-03-11,open
uci_ledger_501004,UCI-501004,366.69,customer_17841,2010-03-11,open
uci_ledger_501005,UCI-501005,296.34,customer_17448,2010-03-11,open
uci_ledger_501006,UCI-501006,3425.26,customer_14646,2010-03-11,open
uci_ledger_501007,UCI-501007,865.45,customer_16126,2010-03-11,open
uci_ledger_501008,UCI-501008,281.89,customer_17448,2010-03-11,open
uci_ledger_501009,UCI-501009,316.77,customer_17448,2010-03-11,open
uci_ledger_501010,UCI-501010,848.03,customer_13715,2010-03-11,open
uci_ledger_501011,UCI-501011,477.74,customer_15768,2010-03-11,open
uci_ledger_501028,UCI-501028,246.1,customer_15311,2010-03-11,open
uci_ledger_501029,UCI-501029,122.7,customer_16011,2010-03-11,open
uci_ledger_501030,UCI-501030,371.72,customer_17448,2010-03-11,open
uci_ledger_501031,UCI-501031,574.11,customer_16718,2010-03-11,open
uci_ledger_501033,UCI-501033,215.15,customer_16918,2010-03-11,open
uci_ledger_501034,UCI-501034,335.4,customer_14209,2010-03-11,open
uci_ledger_501035,UCI-501035,229.71,customer_14713,2010-03-11,open
uci_ledger_501037,UCI-501037,35.4,customer_14322,2010-03-12,open
uci_ledger_501038,UCI-501038,384.46,customer_17448,2010-03-12,open
uci_ledger_501039,UCI-501039,1019.31,customer_13162,2010-03-12,open
uci_ledger_501042,UCI-501042,255.1,customer_12523,2010-03-12,open
uci_ledger_501043,UCI-501043,917.56,customer_14911,2010-03-12,open
uci_ledger_501044,UCI-501044,93.23,customer_14484,2010-03-12,open
uci_ledger_501045,UCI-501045,415.3,customer_14745,2010-03-12,open
uci_ledger_501046,UCI-501046,612.0,customer_14646,2010-03-12,open
uci_ledger_501047,UCI-501047,1780.9,customer_14646,2010-03-12,open
uci_ledger_501048,UCI-501048,323.35,customer_15221,2010-03-12,open
uci_ledger_501049,UCI-501049,5089.72,customer_14646,2010-03-12,open
uci_ledger_501079,UCI-501079,120.0,customer_15008,2010-03-12,open
uci_ledger_501082,UCI-501082,97.35,customer_17065,2010-03-12,open
uci_ledger_501083,UCI-501083,97.35,customer_17065,2010-03-12,open
uci_ledger_501084,UCI-501084,148.94,customer_13462,2010-03-12,open
uci_ledger_501085,UCI-501085,302.0,customer_17289,2010-03-12,open
uci_ledger_501086,UCI-501086,128.06,customer_17228,2010-03-12,open
uci_ledger_501093,UCI-501093,402.5,customer_17588,2010-03-12,open
uci_ledger_501098,UCI-501098,221.74,customer_16347,2010-03-12,open
uci_ledger_501101,UCI-501101,222.5,customer_13795,2010-03-12,open
uci_ledger_501102,UCI-501102,615.61,customer_15874,2010-03-12,open
uci_ledger_501103,UCI-501103,795.5,customer_14824,2010-03-12,open
uci_ledger_501104,UCI-501104,146.4,customer_15874,2010-03-12,open
uci_ledger_501114,UCI-501114,110.95,customer_12692,2010-03-12,open
uci_ledger_501117,UCI-501117,322.53,customer_17448,2010-03-12,open
uci_ledger_501118,UCI-501118,405.0,customer_15941,2010-03-12,open
uci_ledger_501119,UCI-501119,728.88,customer_12435,2010-03-12,open
uci_ledger_501121,UCI-501121,197.28,customer_15428,2010-03-12,open
uci_ledger_501123,UCI-501123,604.74,customer_15808,2010-03-12,open
uci_ledger_501124,UCI-501124,96.96,customer_13824,2010-03-12,open
uci_ledger_501126,UCI-501126,213.01,customer_13724,2010-03-12,open
uci_ledger_501127,UCI-501127,638.75,customer_18178,2010-03-12,open
uci_ledger_501128,UCI-501128,81.85,customer_13573,2010-03-12,open
uci_ledger_501129,UCI-501129,535.27,customer_17754,2010-03-12,open
uci_ledger_501132,UCI-501132,986.75,customer_14031,2010-03-12,open
uci_ledger_501133,UCI-501133,807.22,customer_17920,2010-03-14,open
uci_ledger_501134,UCI-501134,254.6,customer_13571,2010-03-14,open
uci_ledger_501135,UCI-501135,328.05,customer_16586,2010-03-14,open
uci_ledger_501136,UCI-501136,404.16,customer_15994,2010-03-14,open
uci_ledger_501137,UCI-501137,324.8,customer_13802,2010-03-14,open
uci_ledger_501138,UCI-501138,418.06,customer_14532,2010-03-14,open
uci_ledger_501140,UCI-501140,115.9,customer_16911,2010-03-14,open
uci_ledger_501141,UCI-501141,318.54,customer_16255,2010-03-14,open
uci_ledger_501142,UCI-501142,116.85,customer_17332,2010-03-14,open
uci_ledger_501143,UCI-501143,493.44,customer_13183,2010-03-14,open
uci_ledger_501144,UCI-501144,451.97,customer_14161,2010-03-14,open
uci_ledger_501145,UCI-501145,367.29,customer_18149,2010-03-14,open
uci_ledger_501146,UCI-501146,256.77,customer_13634,2010-03-14,open
uci_ledger_501147,UCI-501147,167.73,customer_17905,2010-03-14,open
uci_ledger_501148,UCI-501148,1968.98,customer_14646,2010-03-14,open
uci_ledger_501149,UCI-501149,180.4,customer_13211,2010-03-14,open
uci_ledger_501150,UCI-501150,116.86,customer_13211,2010-03-14,open
uci_ledger_501151,UCI-501151,375.5,customer_13688,2010-03-14,open
uci_ledger_501152,UCI-501152,311.7,customer_18231,2010-03-14,open
uci_ledger_501153,UCI-501153,591.43,customer_15665,2010-03-14,open
uci_ledger_501154,UCI-501154,111.18,customer_17849,2010-03-14,open
uci_ledger_501155,UCI-501155,79.9,customer_17849,2010-03-14,open
uci_ledger_501156,UCI-501156,39.29,customer_12748,2010-03-14,open
uci_ledger_501157,UCI-501157,432.08,customer_16686,2010-03-14,open
uci_ledger_501158,UCI-501158,717.23,customer_17809,2010-03-15,open
uci_ledger_501159,UCI-501159,221.0,customer_13382,2010-03-15,open
uci_ledger_501160,UCI-501160,92.0,customer_12703,2010-03-15,open
uci_ledger_501167,UCI-501167,267.98,customer_17448,2010-03-15,open
uci_ledger_501166,UCI-501166,427.98,customer_13481,2010-03-15,open
uci_ledger_501168,UCI-501168,321.6,customer_13883,2010-03-15,open
uci_ledger_501172,UCI-501172,110.4,customer_12755,2010-03-15,open
uci_ledger_501176,UCI-501176,830.87,customer_14857,2010-03-15,open
uci_ledger_501175,UCI-501175,480.75,customer_13946,2010-03-15,open
uci_ledger_501177,UCI-501177,12.6,customer_14857,2010-03-15,open
uci_ledger_501178,UCI-501178,165.0,customer_14646,2010-03-15,open
uci_ledger_501181,UCI-501181,279.8,customer_14645,2010-03-15,open
uci_ledger_501182,UCI-501182,484.65,customer_16186,2010-03-15,open
uci_ledger_501186,UCI-501186,332.05,customer_14527,2010-03-15,open
uci_ledger_501201,UCI-501201,718.68,customer_14911,2010-03-15,open
uci_ledger_501251,UCI-501251,216.0,customer_17949,2010-03-15,open
uci_ledger_501256,UCI-501256,879.6,customer_17949,2010-03-15,open
uci_ledger_501257,UCI-501257,972.0,customer_17949,2010-03-15,open
uci_ledger_501261,UCI-501261,153.0,customer_17949,2010-03-15,open
uci_ledger_501263,UCI-501263,126.48,customer_17949,2010-03-15,open
uci_ledger_501264,UCI-501264,365.43,customer_14315,2010-03-15,open
uci_ledger_501265,UCI-501265,178.2,customer_17949,2010-03-15,open
uci_ledger_501266,UCI-501266,362.88,customer_16754,2010-03-15,open
uci_ledger_501267,UCI-501267,391.15,customer_17085,2010-03-15,open
uci_ledger_501268,UCI-501268,607.35,customer_15251,2010-03-15,open
uci_ledger_501272,UCI-501272,851.16,customer_13543,2010-03-15,open
uci_ledger_501273,UCI-501273,274.09,customer_15117,2010-03-15,open
uci_ledger_501274,UCI-501274,85.6,customer_15117,2010-03-15,open
uci_ledger_501275,UCI-501275,242.44,customer_14667,2010-03-15,open
uci_ledger_501276,UCI-501276,190.9,customer_18135,2010-03-15,open
uci_ledger_501277,UCI-501277,306.98,customer_18051,2010-03-15,open
uci_ledger_501278,UCI-501278,189.29,customer_17180,2010-03-15,open
uci_ledger_501279,UCI-501279,402.98,customer_13530,2010-03-15,open
uci_ledger_501280,UCI-501280,238.07,customer_17841,2010-03-15,open
uci_ledger_501281,UCI-501281,819.24,customer_14911,2010-03-15,open
uci_ledger_501282,UCI-501282,371.7,customer_14534,2010-03-15,open
uci_ledger_501284,UCI-501284,1182.35,customer_12714,2010-03-15,open
uci_ledger_501291,UCI-501291,475.54,customer_14343,2010-03-15,open
uci_ledger_501295,UCI-501295,169.65,customer_18251,2010-03-15,open
uci_ledger_501296,UCI-501296,527.48,customer_16242,2010-03-15,open
uci_ledger_501297,UCI-501297,115.16,customer_14606,2010-03-15,open
uci_ledger_501298,UCI-501298,180.85,customer_17218,2010-03-15,open
uci_ledger_501299,UCI-501299,112.9,customer_18008,2010-03-15,open
uci_ledger_501300,UCI-501300,1881.27,customer_14062,2010-03-15,open
uci_ledger_501301,UCI-501301,661.04,customer_13786,2010-03-15,open
uci_ledger_501302,UCI-501302,241.04,customer_17848,2010-03-15,open
uci_ledger_501303,UCI-501303,807.2,customer_14195,2010-03-15,open
uci_ledger_501304,UCI-501304,270.92,customer_17231,2010-03-15,open
uci_ledger_501305,UCI-501305,298.9,customer_13600,2010-03-15,open
uci_ledger_501308,UCI-501308,334.08,customer_15227,2010-03-16,open
uci_ledger_501316,UCI-501316,508.01,customer_14669,2010-03-16,open
uci_ledger_501318,UCI-501318,329.5,customer_13777,2010-03-16,open
uci_ledger_501320,UCI-501320,456.66,customer_15123,2010-03-16,open
uci_ledger_501333,UCI-501333,500.24,customer_12366,2010-03-16,open
uci_ledger_501335,UCI-501335,3.3,customer_15719,2010-03-16,open
uci_ledger_501345,UCI-501345,1155.02,customer_15946,2010-03-16,open
uci_ledger_501347,UCI-501347,334.45,customer_14873,2010-03-16,open
uci_ledger_501369,UCI-501369,299.03,customer_17243,2010-03-16,open
uci_ledger_501385,UCI-501385,355.21,customer_17238,2010-03-16,open
uci_ledger_501386,UCI-501386,985.44,customer_16779,2010-03-16,open
uci_ledger_501387,UCI-501387,235.6,customer_17241,2010-03-16,open
uci_ledger_501403,UCI-501403,46.8,customer_12483,2010-03-16,open
uci_ledger_501420,UCI-501420,83.52,customer_16467,2010-03-16,open
uci_ledger_501422,UCI-501422,152.55,customer_14146,2010-03-16,open
uci_ledger_501423,UCI-501423,146.95,customer_14146,2010-03-16,open
uci_ledger_501425,UCI-501425,277.13,customer_17774,2010-03-16,open
uci_ledger_501426,UCI-501426,424.74,customer_13983,2010-03-16,open
uci_ledger_501427,UCI-501427,153.1,customer_14467,2010-03-16,open
uci_ledger_501430,UCI-501430,389.4,customer_17679,2010-03-16,open
uci_ledger_501431,UCI-501431,143.86,customer_14604,2010-03-16,open
uci_ledger_501432,UCI-501432,102.0,customer_18063,2010-03-16,open
uci_ledger_501434,UCI-501434,754.26,customer_14496,2010-03-16,open
uci_ledger_501437,UCI-501437,73.45,customer_12703,2010-03-16,open
uci_ledger_501438,UCI-501438,547.32,customer_12701,2010-03-16,open
uci_ledger_501439,UCI-501439,112.8,customer_17268,2010-03-16,open
uci_ledger_501440,UCI-501440,1442.57,customer_15311,2010-03-16,open
uci_ledger_501442,UCI-501442,517.95,customer_12835,2010-03-16,open
uci_ledger_501443,UCI-501443,165.63,customer_15005,2010-03-16,open
uci_ledger_501444,UCI-501444,1842.88,customer_17716,2010-03-16,open
uci_ledger_501445,UCI-501445,706.2,customer_17478,2010-03-16,open
uci_ledger_501446,UCI-501446,344.78,customer_16150,2010-03-16,open
uci_ledger_501447,UCI-501447,303.98,customer_14872,2010-03-16,open
uci_ledger_501449,UCI-501449,454.73,customer_14210,2010-03-16,open
uci_ledger_501461,UCI-501461,115.03,customer_15885,2010-03-16,open
uci_ledger_501463,UCI-501463,123.6,customer_12500,2010-03-16,open
uci_ledger_501464,UCI-501464,205.56,customer_12931,2010-03-16,open
uci_ledger_501469,UCI-501469,224.1,customer_14399,2010-03-16,open
uci_ledger_501470,UCI-501470,234.59,customer_17596,2010-03-16,open
uci_ledger_501471,UCI-501471,305.41,customer_15312,2010-03-16,open
uci_ledger_501472,UCI-501472,271.32,customer_14465,2010-03-16,open
uci_ledger_501473,UCI-501473,4607.3,customer_17511,2010-03-16,open
uci_ledger_501474,UCI-501474,382.79,customer_17568,2010-03-16,open
uci_ledger_501476,UCI-501476,266.73,customer_15990,2010-03-17,open
uci_ledger_501477,UCI-501477,389.26,customer_17479,2010-03-17,open
uci_ledger_501478,UCI-501478,278.45,customer_16945,2010-03-17,open
uci_ledger_501479,UCI-501479,300.6,customer_16945,2010-03-17,open
uci_ledger_501480,UCI-501480,864.0,customer_13027,2010-03-17,open
uci_ledger_501482,UCI-501482,422.09,customer_13935,2010-03-17,open
uci_ledger_501483,UCI-501483,1448.64,customer_16652,2010-03-17,open
uci_ledger_501484,UCI-501484,331.32,customer_14911,2010-03-17,open
uci_ledger_501485,UCI-501485,975.0,customer_16331,2010-03-17,open
uci_ledger_501505,UCI-501505,304.09,customer_17448,2010-03-17,open
uci_ledger_501507,UCI-501507,110.95,customer_14662,2010-03-17,open
uci_ledger_501508,UCI-501508,431.39,customer_17448,2010-03-17,open
uci_ledger_501509,UCI-501509,155.64,customer_16891,2010-03-17,open
uci_ledger_501515,UCI-501515,298.44,customer_15867,2010-03-17,open
uci_ledger_501523,UCI-501523,818.29,customer_13612,2010-03-17,open
uci_ledger_501524,UCI-501524,470.72,customer_17690,2010-03-17,open
uci_ledger_501525,UCI-501525,427.2,customer_16553,2010-03-17,open
uci_ledger_501526,UCI-501526,537.92,customer_16875,2010-03-17,open
uci_ledger_501528,UCI-501528,746.94,customer_14680,2010-03-17,open
uci_ledger_501529,UCI-501529,209.88,customer_16777,2010-03-17,open
uci_ledger_501530,UCI-501530,1607.04,customer_13089,2010-03-17,open
uci_ledger_501531,UCI-501531,152.16,customer_13089,2010-03-17,open
uci_ledger_501532,UCI-501532,137.11,customer_14606,2010-03-17,open
uci_ledger_501533,UCI-501533,320.12,customer_13798,2010-03-17,open
uci_ledger_501534,UCI-501534,6866.3,customer_13902,2010-03-17,open
uci_ledger_501535,UCI-501535,162.15,customer_18231,2010-03-17,open
uci_ledger_501537,UCI-501537,328.35,customer_15194,2010-03-17,open
uci_ledger_501539,UCI-501539,180.16,customer_13275,2010-03-17,open
uci_ledger_501540,UCI-501540,236.02,customer_16085,2010-03-17,open
uci_ledger_501541,UCI-501541,1225.2,customer_13478,2010-03-17,open
uci_ledger_501542,UCI-501542,308.0,customer_16004,2010-03-17,open
uci_ledger_501543,UCI-501543,39.12,customer_13478,2010-03-17,open
uci_ledger_501544,UCI-501544,292.93,customer_18196,2010-03-17,open
uci_ledger_501545,UCI-501545,2917.76,customer_12709,2010-03-17,open
uci_ledger_501546,UCI-501546,114.69,customer_17933,2010-03-17,open
uci_ledger_501547,UCI-501547,169.45,customer_17227,2010-03-17,open
uci_ledger_501548,UCI-501548,1466.31,customer_16917,2010-03-17,open
uci_ledger_501550,UCI-501550,1189.01,customer_13371,2010-03-17,open
uci_ledger_501552,UCI-501552,381.95,customer_14249,2010-03-17,open
uci_ledger_501553,UCI-501553,177.44,customer_16254,2010-03-17,open
uci_ledger_501556,UCI-501556,1050.56,customer_12921,2010-03-17,open
uci_ledger_501557,UCI-501557,156.52,customer_17075,2010-03-17,open
uci_ledger_501563,UCI-501563,156.2,customer_16510,2010-03-17,open
uci_ledger_501564,UCI-501564,197.38,customer_12748,2010-03-17,open
uci_ledger_501565,UCI-501565,140.16,customer_13406,2010-03-18,open
uci_ledger_501566,UCI-501566,204.2,customer_14821,2010-03-18,open
uci_ledger_501567,UCI-501567,45.6,customer_15775,2010-03-18,open
uci_ledger_501568,UCI-501568,425.64,customer_16525,2010-03-18,open
uci_ledger_501569,UCI-501569,1328.04,customer_16336,2010-03-18,open
uci_ledger_501570,UCI-501570,459.86,customer_16336,2010-03-18,open
uci_ledger_501571,UCI-501571,222.96,customer_18131,2010-03-18,open
uci_ledger_501572,UCI-501572,407.91,customer_16571,2010-03-18,open
uci_ledger_501574,UCI-501574,724.89,customer_18187,2010-03-18,open
uci_ledger_501573,UCI-501573,595.1,customer_14427,2010-03-18,open
uci_ledger_501575,UCI-501575,1321.55,customer_17677,2010-03-18,open
uci_ledger_501576,UCI-501576,153.94,customer_16742,2010-03-18,open
uci_ledger_501578,UCI-501578,1922.1,customer_14258,2010-03-18,open
uci_ledger_501611,UCI-501611,1835.0,customer_13694,2010-03-18,open
uci_ledger_501612,UCI-501612,120.65,customer_17356,2010-03-18,open
uci_ledger_501613,UCI-501613,219.8,customer_15311,2010-03-18,open
uci_ledger_501614,UCI-501614,3137.85,customer_13694,2010-03-18,open
uci_ledger_501616,UCI-501616,140.2,customer_16977,2010-03-18,open
uci_ledger_501617,UCI-501617,228.9,customer_15819,2010-03-18,open
uci_ledger_501618,UCI-501618,197.4,customer_15819,2010-03-18,open
uci_ledger_501618,UCI-501618,99.02,customer_15819,2010-03-18,open
uci_ledger_501619,UCI-501619,525.9,customer_14299,2010-03-18,open
uci_ledger_501620,UCI-501620,241.05,customer_14527,2010-03-18,open
uci_ledger_501621,UCI-501621,571.62,customer_16422,2010-03-18,open
uci_ledger_501622,UCI-501622,99.0,customer_16017,2010-03-18,open
uci_ledger_501623,UCI-501623,452.82,customer_16422,2010-03-18,open
uci_ledger_501624,UCI-501624,319.03,customer_14651,2010-03-18,open
uci_ledger_501625,UCI-501625,248.65,customer_15918,2010-03-18,open
uci_ledger_501626,UCI-501626,57.82,customer_14651,2010-03-18,open
uci_ledger_501627,UCI-501627,91.8,customer_14911,2010-03-18,open
uci_ledger_501628,UCI-501628,782.56,customer_14911,2010-03-18,open
uci_ledger_501629,UCI-501629,96.23,customer_15039,2010-03-18,open
