gateway_id,bank_id,ledger_id,match_type,expected_status
uci_499625,uci_bank_499625,uci_ledger_499625,public_invoice,MATCHED
uci_499628,uci_bank_499628,uci_ledger_499628,public_invoice,MATCHED
uci_499629,uci_bank_499629,uci_ledger_499629,public_invoice,MATCHED
uci_499630,uci_bank_499630,uci_ledger_499630,public_invoice,MATCHED
uci_499633,uci_bank_499633,uci_ledger_499633,public_invoice,MATCHED
uci_499632,uci_bank_499632,uci_ledger_499632,public_invoice,MATCHED
uci_499631,uci_bank_499631,uci_ledger_499631,public_invoice,MATCHED
uci_499635,uci_bank_499635,uci_ledger_499635,public_invoice,MATCHED
uci_499636,uci_bank_499636,uci_ledger_499636,public_invoice,MATCHED
uci_499637,uci_bank_499637,uci_ledger_499637,public_invoice,MATCHED
uci_499639,uci_bank_499639,uci_ledger_499639,public_invoice,MATCHED
uci_499640,uci_bank_499640,uci_ledger_499640,public_invoice,MATCHED
uci_499641,uci_bank_499641,uci_ledger_499641,public_invoice,MATCHED
uci_499650,uci_bank_499650,uci_ledger_499650,public_invoice,MATCHED
uci_499656,uci_bank_499656,uci_ledger_499656,public_invoice,MATCHED
uci_499657,uci_bank_499657,uci_ledger_499657,public_invoice,MATCHED
uci_499659,uci_bank_499659,uci_ledger_499659,public_invoice,MATCHED
uci_499660,uci_bank_499660,uci_ledger_499660,public_invoice,MATCHED
uci_499663,uci_bank_499663,uci_ledger_499663,public_invoice,MATCHED
uci_499664,uci_bank_499664,uci_ledger_499664,public_invoice,MATCHED
uci_499665,uci_bank_499665,uci_ledger_499665,public_invoice,MATCHED
uci_499674,uci_bank_499674,uci_ledger_499674,public_invoice,MATCHED
uci_499675,uci_bank_499675,uci_ledger_499675,public_invoice,MATCHED
uci_499676,uci_bank_499676,uci_ledger_499676,public_invoice,MATCHED
uci_499677,uci_bank_499677,uci_ledger_499677,public_invoice,MATCHED
uci_499678,uci_bank_499678,uci_ledger_499678,public_invoice,MATCHED
uci_499679,uci_bank_499679,uci_ledger_499679,public_invoice,MATCHED
uci_499680,uci_bank_499680,uci_ledger_499680,public_invoice,MATCHED
uci_499681,uci_bank_499681,uci_ledger_499681,public_invoice,MATCHED
uci_499682,uci_bank_499682,uci_ledger_499682,public_invoice,MATCHED
uci_499683,uci_bank_499683,uci_ledger_499683,public_invoice,MATCHED
uci_499684,uci_bank_499684,uci_ledger_499684,public_invoice,MATCHED
uci_499685,uci_bank_499685,uci_ledger_499685,public_invoice,MATCHED
uci_499686,uci_bank_499686,uci_ledger_499686,public_invoice,MATCHED
uci_499687,uci_bank_499687,uci_ledger_499687,public_invoice,MATCHED
uci_499689,uci_bank_499689,uci_ledger_499689,public_invoice,MATCHED
uci_499691,uci_bank_499691,uci_ledger_499691,public_invoice,MATCHED
uci_499692,uci_bank_499692,uci_ledger_499692,public_invoice,MATCHED
uci_499752,uci_bank_499752,uci_ledger_499752,public_invoice,MATCHED
uci_499754,uci_bank_499754,uci_ledger_499754,public_invoice,MATCHED
uci_499756,uci_bank_499756,uci_ledger_499756,public_invoice,MATCHED
uci_499757,uci_bank_499757,uci_ledger_499757,public_invoice,MATCHED
uci_499758,uci_bank_499758,uci_ledger_499758,public_invoice,MATCHED
uci_499759,uci_bank_499759,uci_ledger_499759,public_invoice,MATCHED
uci_499760,uci_bank_499760,uci_ledger_499760,public_invoice,MATCHED
uci_499761,uci_bank_499761,uci_ledger_499761,public_invoice,MATCHED
uci_499762,uci_bank_499762,uci_ledger_499762,public_invoice,MATCHED
uci_499763,uci_bank_499763,uci_ledger_499763,public_invoice,MATCHED
uci_499764,uci_bank_499764,uci_ledger_499764,public_invoice,MATCHED
uci_499768,uci_bank_499768,uci_ledger_499768,public_invoice,MATCHED
uci_499770,uci_bank_499770,uci_ledger_499770,public_invoice,MATCHED
uci_499769,uci_bank_499769,uci_ledger_499769,public_invoice,MATCHED
uci_499771,uci_bank_499771,uci_ledger_499771,public_invoice,MATCHED
uci_499772,uci_bank_499772,uci_ledger_499772,public_invoice,MATCHED
uci_499773,uci_bank_499773,uci_ledger_499773,public_invoice,MATCHED
uci_499775,uci_bank_499775,uci_ledger_499775,public_invoice,MATCHED
uci_499777,uci_bank_499777,uci_ledger_499777,public_invoice,MATCHED
uci_499778,uci_bank_499778,uci_ledger_499778,public_invoice,MATCHED
uci_499779,uci_bank_499779,uci_ledger_499779,public_invoice,MATCHED
uci_499780,uci_bank_499780,uci_ledger_499780,public_invoice,MATCHED
uci_499781,uci_bank_499781,uci_ledger_499781,public_invoice,MATCHED
uci_499782,uci_bank_499782,uci_ledger_499782,public_invoice,MATCHED
uci_499784,uci_bank_499784,uci_ledger_499784,public_invoice,MATCHED
uci_499785,uci_bank_499785,uci_ledger_499785,public_invoice,MATCHED
uci_499788,uci_bank_499788,uci_ledger_499788,public_invoice,MATCHED
uci_499789,uci_bank_499789,uci_ledger_499789,public_invoice,MATCHED
uci_499795,uci_bank_499795,uci_ledger_499795,public_invoice,MATCHED
uci_499797,uci_bank_499797,uci_ledger_499797,public_invoice,MATCHED
uci_499798,uci_bank_499798,uci_ledger_499798,public_invoice,MATCHED
uci_499799,uci_bank_499799,uci_ledger_499799,public_invoice,MATCHED
uci_499801,uci_bank_499801,uci_ledger_499801,public_invoice,MATCHED
uci_499800,uci_bank_499800,uci_ledger_499800,public_invoice,MATCHED
uci_499849,uci_bank_499849,uci_ledger_499849,public_invoice,MATCHED
uci_499850,uci_bank_499850,uci_ledger_499850,public_invoice,MATCHED
uci_499853,uci_bank_499853,uci_ledger_499853,public_invoice,MATCHED
uci_499859,uci_bank_499859,uci_ledger_499859,public_invoice,MATCHED
uci_499864,uci_bank_499864,uci_ledger_499864,public_invoice,MATCHED
uci_499866,uci_bank_499866,uci_ledger_499866,public_invoice,MATCHED
uci_499873,uci_bank_499873,uci_ledger_499873,public_invoice,MATCHED
uci_499874,uci_bank_499874,uci_ledger_499874,public_invoice,MATCHED
uci_499875,uci_bank_499875,uci_ledger_499875,public_invoice,MATCHED
uci_499876,uci_bank_499876,uci_ledger_499876,public_invoice,MATCHED
uci_499877,uci_bank_499877,uci_ledger_499877,public_invoice,MATCHED
uci_499878,uci_bank_499878,uci_ledger_499878,public_invoice,MATCHED
uci_499880,uci_bank_499880,uci_ledger_499880,public_invoice,MATCHED
uci_499879,uci_bank_499879,uci_ledger_499879,public_invoice,MATCHED
uci_499881,uci_bank_499881,uci_ledger_499881,public_invoice,MATCHED
uci_499882,uci_bank_499882,uci_ledger_499882,public_invoice,MATCHED
uci_499883,uci_bank_499883,uci_ledger_499883,public_invoice,MATCHED
uci_499884,uci_bank_499884,uci_ledger_499884,public_invoice,MATCHED
uci_499886,uci_bank_499886,uci_ledger_499886,public_invoice,MATCHED
uci_499887,uci_bank_499887,uci_ledger_499887,public_invoice,MATCHED
uci_499890,uci_bank_499890,uci_ledger_499890,public_invoice,MATCHED
uci_499891,uci_bank_499891,uci_ledger_499891,public_invoice,MATCHED
uci_499894,uci_bank_499894,uci_ledger_499894,public_invoice,MATCHED
uci_499893,uci_bank_499893,uci_ledger_499893,public_invoice,MATCHED
uci_499895,uci_bank_499895,uci_ledger_499895,public_invoice,MATCHED
uci_499897,uci_bank_499897,uci_ledger_499897,public_invoice,MATCHED
uci_499899,uci_bank_499899,uci_ledger_499899,public_invoice,MATCHED
uci_499900,uci_bank_499900,uci_ledger_499900,public_invoice,MATCHED
uci_499914,uci_bank_499914,uci_ledger_499914,public_invoice,MATCHED
uci_499912,uci_bank_499912,uci_ledger_499912,public_invoice,MATCHED
uci_499918,uci_bank_499918,uci_ledger_499918,public_invoice,MATCHED
uci_499919,uci_bank_499919,uci_ledger_499919,public_invoice,MATCHED
uci_499922,uci_bank_499922,uci_ledger_499922,public_invoice,MATCHED
uci_499921,uci_bank_499921,uci_ledger_499921,public_invoice,MATCHED
uci_499939,uci_bank_499939,uci_ledger_499939,public_invoice,MATCHED
uci_499942,uci_bank_499942,uci_ledger_499942,public_invoice,MATCHED
uci_499944,uci_bank_499944,uci_ledger_499944,public_invoice,MATCHED
uci_499956,uci_bank_499956,uci_ledger_499956,public_invoice,MATCHED
uci_499958,uci_bank_499958,uci_ledger_499958,public_invoice,MATCHED
uci_499959,uci_bank_499959,uci_ledger_499959,public_invoice,MATCHED
uci_499960,uci_bank_499960,uci_ledger_499960,public_invoice,MATCHED
uci_499961,uci_bank_499961,uci_ledger_499961,public_invoice,MATCHED
uci_499962,uci_bank_499962,uci_ledger_499962,public_invoice,MATCHED
uci_499964,uci_bank_499964,uci_ledger_499964,public_invoice,MATCHED
uci_499965,uci_bank_499965,uci_ledger_499965,public_invoice,MATCHED
uci_499966,uci_bank_499966,uci_ledger_499966,public_invoice,MATCHED
uci_499967,uci_bank_499967,uci_ledger_499967,public_invoice,MATCHED
uci_499967,uci_bank_499967,uci_ledger_499967,public_invoice,MATCHED
uci_499968,uci_bank_499968,uci_ledger_499968,public_invoice,MATCHED
uci_499969,uci_bank_499969,uci_ledger_499969,public_invoice,MATCHED
uci_499971,uci_bank_499971,uci_ledger_499971,public_invoice,MATCHED
uci_499972,uci_bank_499972,uci_ledger_499972,public_invoice,MATCHED
uci_499973,uci_bank_499973,uci_ledger_499973,public_invoice,MATCHED
uci_499974,uci_bank_499974,uci_ledger_499974,public_invoice,MATCHED
uci_499975,uci_bank_499975,uci_ledger_499975,public_invoice,MATCHED
uci_499977,uci_bank_499977,uci_ledger_499977,public_invoice,MATCHED
uci_499979,uci_bank_499979,uci_ledger_499979,public_invoice,MATCHED
uci_499981,uci_bank_499981,uci_ledger_499981,public_invoice,MATCHED
uci_499982,uci_bank_499982,uci_ledger_499982,public_invoice,MATCHED
uci_499985,uci_bank_499985,uci_ledger_499985,public_invoice,MATCHED
uci_499986,uci_bank_499986,uci_ledger_499986,public_invoice,MATCHED
uci_499988,uci_bank_499988,uci_ledger_499988,public_invoice,MATCHED
uci_499990,uci_bank_499990,uci_ledger_499990,public_invoice,MATCHED
uci_499991,uci_bank_499991,uci_ledger_499991,public_invoice,MATCHED
uci_499993,uci_bank_499993,uci_ledger_499993,public_invoice,MATCHED
uci_499994,uci_bank_499994,uci_ledger_499994,public_invoice,MATCHED
uci_499995,uci_bank_499995,uci_ledger_499995,public_invoice,MATCHED
uci_499996,uci_bank_499996,uci_ledger_499996,public_invoice,MATCHED
uci_499997,uci_bank_499997,uci_ledger_499997,public_invoice,MATCHED
uci_499998,uci_bank_499998,uci_ledger_499998,public_invoice,MATCHED
uci_499999,uci_bank_499999,uci_ledger_499999,public_invoice,MATCHED
uci_500001,uci_bank_500001,uci_ledger_500001,public_invoice,MATCHED
uci_500008,uci_bank_500008,uci_ledger_500008,public_invoice,MATCHED
uci_500009,uci_bank_500009,uci_ledger_500009,public_invoice,MATCHED
uci_500010,uci_bank_500010,uci_ledger_500010,public_invoice,MATCHED
uci_500012,uci_bank_500012,uci_ledger_500012,public_invoice,MATCHED
uci_500014,uci_bank_500014,uci_ledger_500014,public_invoice,MATCHED
uci_500015,uci_bank_500015,uci_ledger_500015,public_invoice,MATCHED
uci_500017,uci_bank_500017,uci_ledger_500017,public_invoice,MATCHED
uci_500018,uci_bank_500018,uci_ledger_500018,public_invoice,MATCHED
uci_500019,uci_bank_500019,uci_ledger_500019,public_invoice,MATCHED
uci_500020,uci_bank_500020,uci_ledger_500020,public_invoice,MATCHED
uci_500022,uci_bank_500022,uci_ledger_500022,public_invoice,MATCHED
uci_500021,uci_bank_500021,uci_ledger_500021,public_invoice,MATCHED
uci_500023,uci_bank_500023,uci_ledger_500023,public_invoice,MATCHED
uci_500024,uci_bank_500024,uci_ledger_500024,public_invoice,MATCHED
uci_500025,uci_bank_500025,uci_ledger_500025,public_invoice,MATCHED
uci_500029,uci_bank_500029,uci_ledger_500029,public_invoice,MATCHED
uci_500030,uci_bank_500030,uci_ledger_500030,public_invoice,MATCHED
uci_500045,uci_bank_500045,uci_ledger_500045,public_invoice,MATCHED
uci_500064,uci_bank_500064,uci_ledger_500064,public_invoice,MATCHED
uci_500072,uci_bank_500072,uci_ledger_500072,public_invoice,MATCHED
uci_500073,uci_bank_500073,uci_ledger_500073,public_invoice,MATCHED
uci_500083,uci_bank_500083,uci_ledger_500083,public_invoice,MATCHED
uci_500092,uci_bank_500092,uci_ledger_500092,public_invoice,MATCHED
uci_500093,uci_bank_500093,uci_ledger_500093,public_invoice,MATCHED
uci_500094,uci_bank_500094,uci_ledger_500094,public_invoice,MATCHED
uci_500096,uci_bank_500096,uci_ledger_500096,public_invoice,MATCHED
uci_500098,uci_bank_500098,uci_ledger_500098,public_invoice,MATCHED
uci_500097,uci_bank_500097,uci_ledger_500097,public_invoice,MATCHED
uci_500100,uci_bank_500100,uci_ledger_500100,public_invoice,MATCHED
uci_500099,uci_bank_500099,uci_ledger_500099,public_invoice,MATCHED
uci_500105,uci_bank_500105,uci_ledger_500105,public_invoice,MATCHED
uci_500108,uci_bank_500108,uci_ledger_500108,public_invoice,MATCHED
uci_500113,uci_bank_500113,uci_ledger_500113,public_invoice,MATCHED
uci_500114,uci_bank_500114,uci_ledger_500114,public_invoice,MATCHED
uci_500115,uci_bank_500115,uci_ledger_500115,public_invoice,MATCHED
uci_500116,uci_bank_500116,uci_ledger_500116,public_invoice,MATCHED
uci_500117,uci_bank_500117,uci_ledger_500117,public_invoice,MATCHED
uci_500118,uci_bank_500118,uci_ledger_500118,public_invoice,MATCHED
uci_500119,uci_bank_500119,uci_ledger_500119,public_invoice,MATCHED
uci_500120,uci_bank_500120,uci_ledger_500120,public_invoice,MATCHED
uci_500121,uci_bank_500121,uci_ledger_500121,public_invoice,MATCHED
uci_500122,uci_bank_500122,uci_ledger_500122,public_invoice,MATCHED
uci_500123,uci_bank_500123,uci_ledger_500123,public_invoice,MATCHED
uci_500124,uci_bank_500124,uci_ledger_500124,public_invoice,MATCHED
uci_500125,uci_bank_500125,uci_ledger_500125,public_invoice,MATCHED
uci_500126,uci_bank_500126,uci_ledger_500126,public_invoice,MATCHED
uci_500128,uci_bank_500128,uci_ledger_500128,public_invoice,MATCHED
uci_500129,uci_bank_500129,uci_ledger_500129,public_invoice,MATCHED
uci_500130,uci_bank_500130,uci_ledger_500130,public_invoice,MATCHED
uci_500132,uci_bank_500132,uci_ledger_500132,public_invoice,MATCHED
uci_500133,uci_bank_500133,uci_ledger_500133,public_invoice,MATCHED
uci_500134,uci_bank_500134,uci_ledger_500134,public_invoice,MATCHED
uci_500135,uci_bank_500135,uci_ledger_500135,public_invoice,MATCHED
uci_500141,uci_bank_500141,uci_ledger_500141,public_invoice,MATCHED
uci_500144,uci_bank_500144,uci_ledger_500144,public_invoice,MATCHED
uci_500145,uci_bank_500145,uci_ledger_500145,public_invoice,MATCHED
uci_500146,uci_bank_500146,uci_ledger_500146,public_invoice,MATCHED
uci_500147,uci_bank_500147,uci_ledger_500147,public_invoice,MATCHED
uci_500148,uci_bank_500148,uci_ledger_500148,public_invoice,MATCHED
uci_500149,uci_bank_500149,uci_ledger_500149,public_invoice,MATCHED
uci_500150,uci_bank_500150,uci_ledger_500150,public_invoice,MATCHED
uci_500151,uci_bank_500151,uci_ledger_500151,public_invoice,MATCHED
uci_500153,uci_bank_500153,uci_ledger_500153,public_invoice,MATCHED
uci_500155,uci_bank_500155,uci_ledger_500155,public_invoice,MATCHED
uci_500157,uci_bank_500157,uci_ledger_500157,public_invoice,MATCHED
uci_500158,uci_bank_500158,uci_ledger_500158,public_invoice,MATCHED
uci_500159,uci_bank_500159,uci_ledger_500159,public_invoice,MATCHED
uci_500160,uci_bank_500160,uci_ledger_500160,public_invoice,MATCHED
uci_500161,uci_bank_500161,uci_ledger_500161,public_invoice,MATCHED
uci_500162,uci_bank_500162,uci_ledger_500162,public_invoice,MATCHED
uci_500163,uci_bank_500163,uci_ledger_500163,public_invoice,MATCHED
uci_500165,uci_bank_500165,uci_ledger_500165,public_invoice,MATCHED
uci_500166,uci_bank_500166,uci_ledger_500166,public_invoice,MATCHED
uci_500167,uci_bank_500167,uci_ledger_500167,public_invoice,MATCHED
uci_500169,uci_bank_500169,uci_ledger_500169,public_invoice,MATCHED
uci_500168,uci_bank_500168,uci_ledger_500168,public_invoice,MATCHED
uci_500170,uci_bank_500170,uci_ledger_500170,public_invoice,MATCHED
uci_500171,uci_bank_500171,uci_ledger_500171,public_invoice,MATCHED
uci_500172,uci_bank_500172,uci_ledger_500172,public_invoice,MATCHED
uci_500173,uci_bank_500173,uci_ledger_500173,public_invoice,MATCHED
uci_500174,uci_bank_500174,uci_ledger_500174,public_invoice,MATCHED
uci_500175,uci_bank_500175,uci_ledger_500175,public_invoice,MATCHED
uci_500176,uci_bank_500176,uci_ledger_500176,public_invoice,MATCHED
uci_500177,uci_bank_500177,uci_ledger_500177,public_invoice,MATCHED
uci_500181,uci_bank_500181,uci_ledger_500181,public_invoice,MATCHED
uci_500183,uci_bank_500183,uci_ledger_500183,public_invoice,MATCHED
uci_500198,uci_bank_500198,uci_ledger_500198,public_invoice,MATCHED
uci_500205,uci_bank_500205,uci_ledger_500205,public_invoice,MATCHED
uci_500220,uci_bank_500220,uci_ledger_500220,public_invoice,MATCHED
uci_500223,uci_bank_500223,uci_ledger_500223,public_invoice,MATCHED
uci_500232,uci_bank_500232,uci_ledger_500232,public_invoice,MATCHED
uci_500233,uci_bank_500233,uci_ledger_500233,public_invoice,MATCHED
uci_500234,uci_bank_500234,uci_ledger_500234,public_invoice,MATCHED
uci_500235,uci_bank_500235,uci_ledger_500235,public_invoice,MATCHED
uci_500236,uci_bank_500236,uci_ledger_500236,public_invoice,MATCHED
uci_500237,uci_bank_500237,uci_ledger_500237,public_invoice,MATCHED
uci_500238,uci_bank_500238,uci_ledger_500238,public_invoice,MATCHED
uci_500239,uci_bank_500239,uci_ledger_500239,public_invoice,MATCHED
uci_500240,uci_bank_500240,uci_ledger_500240,public_invoice,MATCHED
uci_500241,uci_bank_500241,uci_ledger_500241,public_invoice,MATCHED
uci_500246,uci_bank_500246,uci_ledger_500246,public_invoice,MATCHED
uci_500247,uci_bank_500247,uci_ledger_500247,public_invoice,MATCHED
uci_500249,uci_bank_500249,uci_ledger_500249,public_invoice,MATCHED
uci_500250,uci_bank_500250,uci_ledger_500250,public_invoice,MATCHED
uci_500251,uci_bank_500251,uci_ledger_500251,public_invoice,MATCHED
uci_500252,uci_bank_500252,uci_ledger_500252,public_invoice,MATCHED
uci_500254,uci_bank_500254,uci_ledger_500254,public_invoice,MATCHED
uci_500255,uci_bank_500255,uci_ledger_500255,public_invoice,MATCHED
uci_500256,uci_bank_500256,uci_ledger_500256,public_invoice,MATCHED
uci_500257,uci_bank_500257,uci_ledger_500257,public_invoice,MATCHED
uci_500259,uci_bank_500259,uci_ledger_500259,public_invoice,MATCHED
uci_500260,uci_bank_500260,uci_ledger_500260,public_invoice,MATCHED
uci_500261,uci_bank_500261,uci_ledger_500261,public_invoice,MATCHED
uci_500262,uci_bank_500262,uci_ledger_500262,public_invoice,MATCHED
uci_500267,uci_bank_500267,uci_ledger_500267,public_invoice,MATCHED
uci_500271,uci_bank_500271,uci_ledger_500271,public_invoice,MATCHED
uci_500278,uci_bank_500278,uci_ledger_500278,public_invoice,MATCHED
uci_500282,uci_bank_500282,uci_ledger_500282,public_invoice,MATCHED
uci_500285,uci_bank_500285,uci_ledger_500285,public_invoice,MATCHED
uci_500287,uci_bank_500287,uci_ledger_500287,public_invoice,MATCHED
uci_500289,uci_bank_500289,uci_ledger_500289,public_invoice,MATCHED
uci_500292,uci_bank_500292,uci_ledger_500292,public_invoice,MATCHED
uci_500293,uci_bank_500293,uci_ledger_500293,public_invoice,MATCHED
uci_500294,uci_bank_500294,uci_ledger_500294,public_invoice,MATCHED
uci_500296,uci_bank_500296,uci_ledger_500296,public_invoice,MATCHED
uci_500297,uci_bank_500297,uci_ledger_500297,public_invoice,MATCHED
uci_500299,uci_bank_500299,uci_ledger_500299,public_invoice,MATCHED
uci_500300,uci_bank_500300,uci_ledger_500300,public_invoice,MATCHED
uci_500301,uci_bank_500301,uci_ledger_500301,public_invoice,MATCHED
uci_500302,uci_bank_500302,uci_ledger_500302,public_invoice,MATCHED
uci_500303,uci_bank_500303,uci_ledger_500303,public_invoice,MATCHED
uci_500304,uci_bank_500304,uci_ledger_500304,public_invoice,MATCHED
uci_500306,uci_bank_500306,uci_ledger_500306,public_invoice,MATCHED
uci_500310,uci_bank_500310,uci_ledger_500310,public_invoice,MATCHED
uci_500311,uci_bank_500311,uci_ledger_500311,public_invoice,MATCHED
uci_500313,uci_bank_500313,uci_ledger_500313,public_invoice,MATCHED
uci_500312,uci_bank_500312,uci_ledger_500312,public_invoice,MATCHED
uci_500316,uci_bank_500316,uci_ledger_500316,public_invoice,MATCHED
uci_500318,uci_bank_500318,uci_ledger_500318,public_invoice,MATCHED
uci_500320,uci_bank_500320,uci_ledger_500320,public_invoice,MATCHED
uci_500322,uci_bank_500322,uci_ledger_500322,public_invoice,MATCHED
uci_500323,uci_bank_500323,uci_ledger_500323,public_invoice,MATCHED
uci_500324,uci_bank_500324,uci_ledger_500324,public_invoice,MATCHED
uci_500325,uci_bank_500325,uci_ledger_500325,public_invoice,MATCHED
uci_500326,uci_bank_500326,uci_ledger_500326,public_invoice,MATCHED
uci_500327,uci_bank_500327,uci_ledger_500327,public_invoice,MATCHED
uci_500328,uci_bank_500328,uci_ledger_500328,public_invoice,MATCHED
uci_500329,uci_bank_500329,uci_ledger_500329,public_invoice,MATCHED
uci_500330,uci_bank_500330,uci_ledger_500330,public_invoice,MATCHED
uci_500331,uci_bank_500331,uci_ledger_500331,public_invoice,MATCHED
uci_500332,uci_bank_500332,uci_ledger_500332,public_invoice,MATCHED
uci_500333,uci_bank_500333,uci_ledger_500333,public_invoice,MATCHED
uci_500334,uci_bank_500334,uci_ledger_500334,public_invoice,MATCHED
uci_500335,uci_bank_500335,uci_ledger_500335,public_invoice,MATCHED
uci_500336,uci_bank_500336,uci_ledger_500336,public_invoice,MATCHED
uci_500337,uci_bank_500337,uci_ledger_500337,public_invoice,MATCHED
uci_500338,uci_bank_500338,uci_ledger_500338,public_invoice,MATCHED
uci_500339,uci_bank_500339,uci_ledger_500339,public_invoice,MATCHED
uci_500340,uci_bank_500340,uci_ledger_500340,public_invoice,MATCHED
uci_500341,uci_bank_500341,uci_ledger_500341,public_invoice,MATCHED
uci_500342,uci_bank_500342,uci_ledger_500342,public_invoice,MATCHED
uci_500343,uci_bank_500343,uci_ledger_500343,public_invoice,MATCHED
uci_500344,uci_bank_500344,uci_ledger_500344,public_invoice,MATCHED
uci_500346,uci_bank_500346,uci_ledger_500346,public_invoice,MATCHED
uci_500347,uci_bank_500347,uci_ledger_500347,public_invoice,MATCHED
uci_500349,uci_bank_500349,uci_ledger_500349,public_invoice,MATCHED
uci_500350,uci_bank_500350,uci_ledger_500350,public_invoice,MATCHED
uci_500353,uci_bank_500353,uci_ledger_500353,public_invoice,MATCHED
uci_500353,uci_bank_500353,uci_ledger_500353,public_invoice,MATCHED
uci_500354,uci_bank_500354,uci_ledger_500354,public_invoice,MATCHED
uci_500355,uci_bank_500355,uci_ledger_500355,public_invoice,MATCHED
uci_500356,uci_bank_500356,uci_ledger_500356,public_invoice,MATCHED
uci_500357,uci_bank_500357,uci_ledger_500357,public_invoice,MATCHED
uci_500359,uci_bank_500359,uci_ledger_500359,public_invoice,MATCHED
uci_500358,uci_bank_500358,uci_ledger_500358,public_invoice,MATCHED
uci_500360,uci_bank_500360,uci_ledger_500360,public_invoice,MATCHED
uci_500361,uci_bank_500361,uci_ledger_500361,public_invoice,MATCHED
uci_500362,uci_bank_500362,uci_ledger_500362,public_invoice,MATCHED
uci_500367,uci_bank_500367,uci_ledger_500367,public_invoice,MATCHED
uci_500368,uci_bank_500368,uci_ledger_500368,public_invoice,MATCHED
uci_500369,uci_bank_500369,uci_ledger_500369,public_invoice,MATCHED
uci_500370,uci_bank_500370,uci_ledger_500370,public_invoice,MATCHED
uci_500371,uci_bank_500371,uci_ledger_500371,public_invoice,MATCHED
uci_500372,uci_bank_500372,uci_ledger_500372,public_invoice,MATCHED
uci_500373,uci_bank_500373,uci_ledger_500373,public_invoice,MATCHED
uci_500374,uci_bank_500374,uci_ledger_500374,public_invoice,MATCHED
uci_500375,uci_bank_500375,uci_ledger_500375,public_invoice,MATCHED
uci_500376,uci_bank_500376,uci_ledger_500376,public_invoice,MATCHED
uci_500377,uci_bank_500377,uci_ledger_500377,public_invoice,MATCHED
uci_500379,uci_bank_500379,uci_ledger_500379,public_invoice,MATCHED
uci_500378,uci_bank_500378,uci_ledger_500378,public_invoice,MATCHED
uci_500380,uci_bank_500380,uci_ledger_500380,public_invoice,MATCHED
uci_500381,uci_bank_500381,uci_ledger_500381,public_invoice,MATCHED
uci_500382,uci_bank_500382,uci_ledger_500382,public_invoice,MATCHED
uci_500383,uci_bank_500383,uci_ledger_500383,public_invoice,MATCHED
uci_500384,uci_bank_500384,uci_ledger_500384,public_invoice,MATCHED
uci_500385,uci_bank_500385,uci_ledger_500385,public_invoice,MATCHED
uci_500386,uci_bank_500386,uci_ledger_500386,public_invoice,MATCHED
uci_500389,uci_bank_500389,uci_ledger_500389,public_invoice,MATCHED
uci_500399,uci_bank_500399,uci_ledger_500399,public_invoice,MATCHED
uci_500400,uci_bank_500400,uci_ledger_500400,public_invoice,MATCHED
uci_500425,uci_bank_500425,uci_ledger_500425,public_invoice,MATCHED
uci_500428,uci_bank_500428,uci_ledger_500428,public_invoice,MATCHED
uci_500449,uci_bank_500449,uci_ledger_500449,public_invoice,MATCHED
uci_500448,uci_bank_500448,uci_ledger_500448,public_invoice,MATCHED
uci_500450,uci_bank_500450,uci_ledger_500450,public_invoice,MATCHED
uci_500451,uci_bank_500451,uci_ledger_500451,public_invoice,MATCHED
uci_500452,uci_bank_500452,uci_ledger_500452,public_invoice,MATCHED
uci_500453,uci_bank_500453,uci_ledger_500453,public_invoice,MATCHED
uci_500455,uci_bank_500455,uci_ledger_500455,public_invoice,MATCHED
uci_500454,uci_bank_500454,uci_ledger_500454,public_invoice,MATCHED
uci_500456,uci_bank_500456,uci_ledger_500456,public_invoice,MATCHED
uci_500457,uci_bank_500457,uci_ledger_500457,public_invoice,MATCHED
uci_500458,uci_bank_500458,uci_ledger_500458,public_invoice,MATCHED
uci_500459,uci_bank_500459,uci_ledger_500459,public_invoice,MATCHED
uci_500460,uci_bank_500460,uci_ledger_500460,public_invoice,MATCHED
uci_500476,uci_bank_500476,uci_ledger_500476,public_invoice,MATCHED
uci_500493,uci_bank_500493,uci_ledger_500493,public_invoice,MATCHED
uci_500495,uci_bank_500495,uci_ledger_500495,public_invoice,MATCHED
uci_500498,uci_bank_500498,uci_ledger_500498,public_invoice,MATCHED
uci_500500,uci_bank_500500,uci_ledger_500500,public_invoice,MATCHED
uci_500501,uci_bank_500501,uci_ledger_500501,public_invoice,MATCHED
uci_500502,uci_bank_500502,uci_ledger_500502,public_invoice,MATCHED
uci_500503,uci_bank_500503,uci_ledger_500503,public_invoice,MATCHED
uci_500504,uci_bank_500504,uci_ledger_500504,public_invoice,MATCHED
uci_500505,uci_bank_500505,uci_ledger_500505,public_invoice,MATCHED
uci_500506,uci_bank_500506,uci_ledger_500506,public_invoice,MATCHED
uci_500508,uci_bank_500508,uci_ledger_500508,public_invoice,MATCHED
uci_500509,uci_bank_500509,uci_ledger_500509,public_invoice,MATCHED
uci_500510,uci_bank_500510,uci_ledger_500510,public_invoice,MATCHED
uci_500511,uci_bank_500511,uci_ledger_500511,public_invoice,MATCHED
uci_500523,uci_bank_500523,uci_ledger_500523,public_invoice,MATCHED
uci_500533,uci_bank_500533,uci_ledger_500533,public_invoice,MATCHED
